ID,土地面積,移轉層次,總樓層數,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,主建物面積,陽台面積,附屬建物面積,站點數,高度壞地標數,中度壞地標數,輕度壞地標數,bad_score,公園圖書館,金融機構數,學生教職員總人數,縣市_鄉鎮市區,web單價元坪_mean_2018_2020,web單價元坪_min_2018_2020,web總價元_min_2018_2020,總面積,頂樓,電梯,縣市,路名,使用分區,主要用途,主要建材,region,直轄市,建物型態2
TR-7457,-1.0907526987656992,19,32,22.666666666666668,-0.6153990874665402,-0.8193256863726953,0.0,318831,2774305,-0.6142986619303966,-0.5551424991258903,-0.4384519028208025,100.0,,,,,,,5806.0,8,306172.2027061323,75041.433,500000,-1.9898672729651259,0,1,新北市,大同路三段,None,住家用,其他,北部,municipality,住宅大樓
TR-7458,-0.6824224804208843,14,15,14.166666666666666,0.4503693253254948,0.2620365306195974,1.0,181394,2514294,0.3769524716487664,0.2536597066319629,0.0590368148553541,125.0,0.0,0.0,1.0,1.1,2.0,7.0,6589.0,4,150886.35412273844,48618.25353,300000,0.9660655625770551,0,1,高雄市,興楠路,None,住家用,其他,南部,municipality,住宅大樓
TR-7459,-1.1161321402355122,2,13,8.416666666666666,-0.8509597609138365,-0.8193256863726953,0.0,307472,2771253,-1.077674619922026,-0.751370882379378,-0.4384519028208025,601.0,,,,,,24.0,32740.0,10,707256.5120129498,113395.20858,130330,-2.4216563296659097,0,1,台北市,基隆路一段,None,住家用,其他,北部,capital,住宅大樓
TR-7460,0.2761801734285142,4,5,42.583333333333336,-0.4395903897229485,-0.8193256863726953,0.0,305871,2769136,-0.051627855797704,0.6495291406737815,0.5010117700440423,605.0,,,,,,64.0,38965.0,10,873438.8425184999,299960.77302,4000000,-0.6093869354218622,0,0,台北市,通化街,None,住家用,其他,北部,capital,公寓
TR-7461,-1.2002736407902617,5,43,12.25,-0.0379881684067045,0.5323770848676707,1.0,297422,2768439,-0.332256030600937,0.7792105069978255,-0.4384519028208025,354.0,0.0,0.0,2.0,2.2,6.0,34.0,27524.0,8,440518.4146919181,95104.27251,1080000,1.2735994234587915,0,1,新北市,文化路一段,None,住家用,鋼骨造,北部,municipality,住宅大樓
TR-7462,-0.1205899015952966,8,11,15.833333333333334,-0.3924782550334894,0.569452360878835,1.0,288117,2773517,-0.5246221181676699,0.7280204939751768,-0.4384519028208025,451.0,0.0,0.0,2.0,2.2,1.0,3.0,10906.0,7,278380.32770540606,102743.9532,1050000,0.9049945998205224,0,1,新北市,麗園二街,None,住家用,其他,北部,municipality,住宅大樓
TR-7463,-0.1550780630623248,6,13,14.0,-0.2258621689366214,0.9989076413414884,1.0,287538,2774626,-0.3792159872716397,-0.1183210546659526,0.2362538258730408,603.0,,,,,1.0,9.0,10906.0,7,278380.32770540606,102743.9532,1050000,0.6547244177389144,0,1,新北市,文化三路二段,None,住家用,其他,北部,municipality,住宅大樓
TR-7464,-0.8464275074947523,6,16,27.416666666666668,-0.3947764079451702,-0.8193256863726953,0.0,279143,2764409,-0.4940698572011885,-0.4425244704760626,-0.2740457600694547,153.0,,,,,4.0,7.0,6775.0,6,213937.84135319048,47193.45804,200000,-1.6566265647939282,0,1,桃園市,國鼎一街,None,住家用,其他,北部,municipality,住宅大樓
TR-7465,-0.0427211607220065,4,4,48.75,-0.90898812193378,-0.8193256863726953,0.0,300557,2772785,-0.3116049653180381,-1.6420771089734696,-0.4384519028208025,180.0,1.0,0.0,4.0,5.6000000000000005,5.0,27.0,21829.0,8,393729.7417472918,207375.51249,1160000,-3.370390917279945,1,0,新北市,中央南路,None,住家用,鋼筋混凝土加強磚造,北部,municipality,公寓
TR-7466,0.9273455022004042,14,16,7.916666666666667,1.0978739081915985,0.5261978721991433,1.0,279948,2768411,0.878518755848497,0.2092950286790005,0.5607958219536237,169.0,,,,,4.0,14.0,21121.0,6,213937.84135319048,47193.45804,200000,1.8333668090697421,0,1,桃園市,中正路,None,住家用,其他,北部,municipality,住宅大樓
TR-7467,-0.1845191765097879,12,14,0.9166666666666666,-0.3172137471759385,0.4257856663355733,1.0,287194,2774442,-0.543858726924343,-0.6029198446136961,-0.4384519028208025,535.0,,,,,3.0,8.0,10906.0,7,278380.32770540606,102743.9532,1050000,-0.49434792545406125,0,1,新北市,民族路,None,集合住宅,其他,北部,municipality,住宅大樓
TR-7468,0.0853536911649575,2,5,39.333333333333336,-0.5096840535292171,-0.8193256863726953,0.0,292130,2763222,-0.0858577037323724,0.9174235421589776,-0.4384519028208025,181.0,0.0,0.0,4.0,4.4,,4.0,14150.0,7,263833.84560817044,135008.4636,1680000,-0.4115861977429347,0,0,新北市,太平路,None,住家用,其他,北部,municipality,公寓
TR-7469,-0.8923316109107968,26,29,14.666666666666666,0.0539379480605328,-0.419221666085547,1.0,300314,2780539,-0.2988748565820043,0.7536155004865009,0.0569016701442977,439.0,,,,,,15.0,11484.0,9,499257.74264531134,54386.85708,341800,0.38833178246148675,0,1,台北市,光明路,None,住家用,鋼骨造,北部,capital,住宅大樓
TR-7470,-0.5091645319778138,12,16,26.5,-0.0902711471474461,1.141029532717618,1.0,282229,2766652,-0.0920813124477667,0.8474638576946908,-0.4384519028208025,110.0,,,,,,2.0,20126.0,6,213937.84135319048,47193.45804,200000,1.8982222432648626,0,1,桃園市,民光東路,None,住家用,其他,北部,municipality,住宅大樓
TR-7471,0.6928500377866104,3,4,31.33333333333333,-0.5401345796089895,-0.8193256863726953,0.0,290354,2774357,-0.0632263993127569,0.2144140299812656,-0.4384519028208025,250.0,,,,,3.0,2.0,7350.0,7,278380.32770540606,102743.9532,1050000,-1.1450462360004192,0,0,新北市,工六路,None,住家用,其他,北部,municipality,公寓
TR-7472,-0.6817735742469403,2,3,15.583333333333334,-1.788606148879659,-0.8193256863726953,0.0,301357,2772728,-1.994808231526948,-1.6420771089734696,-0.4384519028208025,406.0,,,,,,29.0,23679.0,9,620958.3560624354,197560.62198,200000,-4.250008944225824,0,0,台北市,迪化街一段,None,住家用,其他,北部,capital,公寓
TR-7473,-1.1787636028021151,9,11,24.0,-0.8825593634494493,-0.8193256863726953,0.0,295992,2766530,-1.0788061851430066,-0.7087125381938372,-0.4384519028208025,435.0,0.0,0.0,7.0,7.700000000000001,10.0,25.0,29039.0,8,440518.4146919181,95104.27251,1080000,-2.410597588015982,0,1,新北市,南雅東路,None,其他,其他,北部,municipality,住宅大樓
TR-7474,-1.305300306721212,5,20,29.666666666666668,-0.8687704459793637,-0.8193256863726953,0.0,177709,2502093,-1.0021426414215588,1.3371816489446993,-0.4384519028208025,237.0,0.0,0.0,2.0,2.2,3.0,17.0,13767.0,6,192972.5024030769,24575.24286,300000,-0.35091448340735965,0,1,高雄市,成功一路,None,商業用,其他,南部,municipality,住宅大樓
TR-7475,-0.137413394993847,3,10,30.166666666666668,-0.1046346028454521,0.8490617341296994,1.0,295679,2771699,0.0705811880682203,0.2690167105387576,-0.4384519028208025,334.0,,,,,1.0,29.0,26427.0,8,372336.1201893309,113735.70495,500000,1.013443841823005,0,1,新北市,中華路二段,None,住家用,其他,北部,municipality,華廈
TR-7476,-1.2373333933910686,13,18,25.75,-1.3531061721161213,-0.8193256863726953,0.0,317216,2773859,-1.3882892730812495,-1.6420771089734696,-0.0391798418532432,341.0,,,,,1.0,6.0,7362.0,8,306172.2027061323,75041.433,500000,-3.8145089674622863,0,1,新北市,忠孝東路,None,住家用,其他,北部,municipality,住宅大樓
TR-7477,1.2875124623013692,9,13,24.58333333333333,0.7175296013084035,-0.8193256863726953,0.0,307132,2769302,-0.0714302471648674,0.2690167105387576,-0.291126917757906,477.0,,,,,,51.0,31042.0,10,707256.5120129498,113395.20858,130330,0.16722062547446576,0,1,台北市,松智路,None,住家用,其他,北部,capital,住宅大樓
TR-7478,-0.9497718240858471,15,15,5.416666666666667,-0.6619366839280791,0.4396888948397599,1.0,293565,2765834,-0.8861572062710289,-0.7820848901929673,-0.2057211293156477,254.0,,,,,1.0,,28041.0,8,372336.1201893309,113735.70495,500000,-1.0043326792812866,1,1,新北市,新崑路,None,集合住宅,其他,北部,municipality,住宅大樓
TR-7479,0.3184311754208736,2,5,41.333333333333336,-0.5654142616374798,-0.8193256863726953,0.0,301649,2767240,-0.0725618123858483,0.2894927157478174,-0.4384519028208025,250.0,0.0,0.0,5.0,5.5,,29.0,28896.0,8,473984.99774213246,185405.23215,600000,-1.0952472322623577,0,0,新北市,信義路,None,住家用,其他,北部,municipality,公寓
TR-7480,-0.1857929552956782,2,7,10.666666666666666,-0.5441563472044314,-0.8193256863726953,0.0,306498,2776021,-0.7240604883655323,-0.3316127755936566,0.1935509316519116,216.0,,,,,,1.0,9454.0,9,573644.278211897,159967.1781,3000000,-1.6950948091707834,0,1,台北市,文湖街,None,住家用,其他,北部,capital,華廈
TR-7481,-0.3835891705386344,5,15,4.166666666666667,-0.2815923770448841,0.4551369265110783,1.0,178065,2508157,-0.6756860751686039,-1.107994639770499,1.6539899140145349,192.0,,,,,,13.0,22650.0,6,193007.90349215455,37256.2533,597000,-0.9344500903043047,0,1,高雄市,文直路,None,集合住宅,其他,南部,municipality,住宅大樓
TR-7482,1.303542848153988,3,5,36.25,-0.046606241825508,-0.8193256863726953,0.0,271660,2761562,0.6875671248079905,0.8013928459743068,-0.4384519028208025,207.0,,,,,6.0,12.0,17294.0,6,199884.98922961007,0.0,66000,-0.06453908222389648,0,0,桃園市,王子街,None,住家用,其他,北部,municipality,公寓
TR-7483,-1.1676360635970744,9,15,6.5,-0.7475428798881941,-0.4717449737680297,1.0,176606,2507107,-0.990826989211751,-0.797441894099762,-0.4384519028208025,183.0,,,,,3.0,10.0,15187.0,6,212640.02777364056,74991.84615,750000,-2.016729747755986,0,1,高雄市,馬卡道路,None,住家用,其他,南部,municipality,住宅大樓
TR-7484,0.6719408388484123,9,12,13.25,1.0840849907215135,2.4525674216125566,2.0,280070,2766923,0.9998791257986854,0.3611587339795258,0.4220114157349532,148.0,,,,,2.0,22.0,17058.0,6,213937.84135319048,47193.45804,200000,3.897811146313596,0,1,桃園市,大興西路二段,None,住家用,其他,北部,municipality,住宅大樓
TR-7485,1.5107361861381343,3,4,43.25,-0.1299142848739422,-0.8193256863726953,0.0,306237,2765726,0.5345229286703401,0.9037728720196048,-0.4384519028208025,453.0,,,,,,4.0,20402.0,9,503769.88488196855,143626.65813,1200000,-0.04546709922703274,0,0,台北市,興隆路三段,None,住家用,其他,北部,capital,公寓
TR-7486,-0.618421104820399,12,13,16.666666666666668,-0.4683173011189603,-0.8193256863726953,0.0,270960,2756293,-0.4451296613937701,-0.3418507781981864,-0.1907751163382525,123.0,0.0,0.0,1.0,1.1,2.0,,7244.0,4,155176.814296861,55715.78466,250000,-1.6294937656898418,0,1,桃園市,中庸路,None,住家用,其他,北部,municipality,住宅大樓
TR-7487,-1.143362165979166,16,23,6.5,-0.4033944813639735,-0.8193256863726953,0.0,300641,2773181,-0.7520667275848064,0.0164793129603563,-0.0690718678080341,188.0,1.0,0.0,5.0,6.7,2.0,28.0,24123.0,8,393729.7417472918,207375.51249,1160000,-1.2062408547763126,0,1,新北市,三和路一段,None,住家用,其他,北部,municipality,住宅大樓
TR-7488,0.06617490869061,14,15,1.5833333333333333,-0.0379881684067045,0.3794415713216177,1.0,268118,2756143,-0.1565805300436712,-0.6592288589386099,-0.4384519028208025,70.0,0.0,0.0,1.0,1.1,1.0,3.0,5970.0,3,128338.15807459589,21061.18809,267000,-0.3177754560236967,0,1,桃園市,四維二路,None,集合住宅,其他,北部,municipality,住宅大樓
TR-7489,-0.8260951140445043,4,10,27.0,-0.3942018697172502,-0.8193256863726953,0.0,285543,2760649,-0.189961704062604,-0.6967682018218857,-0.284721483624737,174.0,0.0,0.0,2.0,2.2,2.0,4.0,10439.0,6,199174.98480580738,98380.3104,1800000,-1.9102957579118311,0,1,新北市,建國路,None,商業用,其他,北部,municipality,華廈
TR-7490,-0.7096284726025399,9,12,37.75,0.017167501473638,-0.8193256863726953,0.0,280447,2764911,0.152619666589327,-0.1729237352234449,-0.4384519028208025,326.0,0.0,0.0,1.0,1.1,4.0,30.0,15904.0,6,213937.84135319048,47193.45804,200000,-0.9750819201225023,0,1,桃園市,中山路,None,住家用,其他,北部,municipality,住宅大樓
TR-7491,-0.2982459918839881,6,12,0.6666666666666666,-0.7550118768511572,0.1894307817644006,1.0,297416,2776213,-1.0010110762005782,-0.6660541940082965,-0.4384519028208025,268.0,,,,,,2.0,23032.0,8,355776.6802513219,199996.98921,2000000,-1.231635289095053,0,1,新北市,仁愛街,住,集合住宅,其他,北部,municipality,住宅大樓
TR-7492,0.3432818785267325,3,5,37.333333333333336,-0.6131009345548593,-0.8193256863726953,0.0,300074,2765036,-0.1879814649258878,0.5164351068148944,-0.4384519028208025,283.0,0.0,0.0,1.0,1.1,1.0,14.0,29227.0,8,408382.8548486478,137104.33446,1730000,-0.9159915141126603,0,0,新北市,圓通路,None,住家用,其他,北部,municipality,公寓
TR-7493,0.0839597445690777,3,4,45.083333333333336,-1.310590343250024,-0.8193256863726953,0.0,305625,2766304,-1.2044099246718731,-0.1985187417347692,-0.4384519028208025,357.0,,,,,,6.0,29396.0,9,503769.88488196855,143626.65813,1200000,-2.3284347713574887,0,0,台北市,福興路,None,住家用,其他,北部,capital,公寓
TR-7494,-0.8902647245789748,3,14,15.416666666666666,0.0774940154052622,-0.8193256863726953,0.0,180244,2509212,-0.1967510953884889,1.4873390204778028,-0.4384519028208025,202.0,,,,,5.0,6.0,13181.0,6,193007.90349215455,37256.2533,597000,0.7455073495103697,0,1,高雄市,榮總路,None,住家用,其他,南部,municipality,住宅大樓
TR-7495,-1.2658852650446084,9,13,14.166666666666666,-1.4530758237742418,-0.0793649693165407,1.0,304043,2771293,-1.7294561872069547,-0.9134725902844332,-0.4384519028208025,613.0,,,,,,81.0,48263.0,10,651865.7116553828,136112.59746,160000,-2.445913383375216,0,1,台北市,安東街,None,住家用,其他,北部,capital,住宅大樓
TR-7496,0.3805098660615243,4,4,46.083333333333336,-0.4062671725035747,-0.8193256863726953,0.0,304840,2768432,0.4459779501285938,-1.2769216827452403,-0.4384519028208025,533.0,,,,,,32.0,40268.0,10,873438.8425184999,299960.77302,4000000,-2.50251454162151,1,0,台北市,復興南路二段,None,其他,其他,北部,capital,公寓
TR-7497,-1.3223881693017396,8,12,34.166666666666664,-1.0842222814494515,-0.8193256863726953,0.0,304892,2768611,-1.0646616198807468,-1.3468813672095272,-0.4384519028208025,544.0,,,,,,44.0,41324.0,10,873438.8425184999,299960.77302,4000000,-3.250429335031674,0,1,台北市,復興南路二段,None,住家用,其他,北部,capital,住宅大樓
TR-7498,0.1890825447480195,7,16,26.25,0.897360066647437,-0.8193256863726953,0.0,166539,2541695,0.6394756029163072,0.577863122442073,-0.4384519028208025,70.0,,,,,,9.0,11170.0,4,142672.34753387564,25021.52451,400000,0.6558975027168147,0,1,台南市,新興路,None,集合住宅,其他,南部,others,住宅大樓
TR-7499,-1.0933242898994775,4,15,15.666666666666666,-0.6992816687428945,-0.8193256863726953,0.0,178412,2508824,-0.899453097617553,-0.727482209635475,0.0718476831216928,142.0,,,,,2.0,6.0,18775.0,6,193007.90349215455,37256.2533,597000,-2.246089564751065,0,1,高雄市,文萊路,None,住家用,其他,南部,municipality,住宅大樓
TR-7500,-1.1007746941188354,8,23,6.083333333333333,-0.6435514606346319,0.5833555893830216,1.0,253200,2746378,-0.9421696847095774,-0.6148641809856475,-0.0712070125190901,42.0,0.0,0.0,1.0,1.1,1.0,7.0,19073.0,8,224281.80361785868,88115.83245,800000,-0.6750600522372578,0,1,新竹縣,勝利十一路,None,住家用,其他,北部,others,住宅大樓
TR-7501,-0.2335716765475612,4,5,0.1666666666666666,-0.5677124145491609,-0.8193256863726953,0.0,325833,2781001,-0.889269010628726,-0.1507413962469636,1.3443939309113468,,0.0,0.0,1.0,1.1,7.0,6.0,5158.0,3,122559.51755188125,38773.61091,500000,-1.53777949716882,0,0,基隆市,中船路,None,集合住宅,其他,北部,others,公寓
TR-7502,1.498070498965226,11,16,26.916666666666668,0.8450770879066958,-0.8193256863726953,0.0,288036,2773684,0.5964761245190378,0.0676693259830051,-0.1822345374940263,557.0,0.0,0.0,2.0,2.2,1.0,3.0,10906.0,7,278380.32770540606,102743.9532,1050000,0.09342072751700556,0,1,新北市,麗園一街,None,集合住宅,其他,北部,municipality,住宅大樓
TR-7503,-1.048405562525348,7,22,27.166666666666668,0.0585342538838945,-0.8193256863726953,0.0,216216,2667907,0.0207923183450658,0.3526270651424176,-0.0050175264763396,128.0,,,,,,2.0,21008.0,6,186879.59205251132,43057.91475,300000,-0.4081643673463832,0,1,台中市,南和路,None,住家用,其他,中部,others,住宅大樓
TR-7504,-0.5338950672736826,4,18,26.666666666666668,-0.5774795644238047,0.7471047250989975,1.0,294114,2786115,-0.6807781186630174,0.3014370521197688,-0.4384519028208025,715.0,0.0,0.0,1.0,1.1,,9.0,6895.0,6,218900.48884811052,88648.06464,765894,0.47106221279496163,0,1,新北市,新春街,None,住家用,其他,北部,municipality,住宅大樓
TR-7505,0.0305091026856835,5,5,26.25,-0.1339360524693837,0.8320688992912487,1.0,296782,2774587,0.2391844059943563,0.5437364470936406,-0.3018026413131889,269.0,,,,,2.0,11.0,33469.0,8,355776.6802513219,199996.98921,2000000,1.2418692939155056,1,1,新北市,長安街,None,住家用,其他,北部,municipality,華廈
TR-7506,1.8343721320022472,14,14,7.5,1.6379398424366194,1.6539041842053916,2.0,278973,2757654,1.6083783233810998,0.6938938186267439,-0.4384519028208025,224.0,,,,,2.0,1.0,4365.0,5,174782.22630230145,84320.78553,600000,3.985737845268755,1,1,桃園市,豐田一路,None,住家用,其他,北部,municipality,住宅大樓
TR-7507,-0.7145313192501176,7,14,18.0,-0.6567658398767972,0.5138394468620885,1.0,288255,2759473,-0.6615415099063442,-0.9766069396790332,-0.1651533798055748,551.0,,,,,2.0,7.0,10498.0,7,250846.64241096022,113160.49749,1400000,-1.119533332693742,0,1,新北市,三樹路,None,住家用,其他,北部,municipality,住宅大樓
TR-7508,-0.3572243530269061,8,23,5.666666666666667,1.7838725523283585,1.6662626095424462,1.0,178365,2508582,1.0097803214822676,2.736375338230437,-0.1032341831849372,169.0,,,,,3.0,8.0,19602.0,6,193007.90349215455,37256.2533,597000,6.186510500101242,0,1,高雄市,崇德路,None,集合住宅,其他,南部,municipality,住宅大樓
TR-7509,-0.1096786644482367,2,8,22.0,-0.0724604620819187,-0.8193256863726953,0.0,276243,2761874,-0.0728447036910936,0.1103276701685459,-0.4384519028208025,149.0,0.0,0.0,1.0,1.1,2.0,4.0,15155.0,6,199884.98922961007,0.0,66000,-0.7814584782860681,0,1,桃園市,榮安一街,None,住家用,其他,北部,municipality,華廈
TR-7510,-0.7751679961708926,7,7,25.33333333333333,-0.914158965985062,-0.8193256863726953,0.0,293757,2765240,-0.9812086848334144,-1.2393823398619648,-0.4384519028208025,219.0,,,,,,1.0,24897.0,8,440518.4146919181,95104.27251,1080000,-2.972866992219722,1,1,新北市,金門街,None,住家用,其他,北部,municipality,華廈
TR-7511,-0.1114331144740856,10,14,23.58333333333333,-0.6211444697457428,0.0565777093910617,1.0,306365,2767778,-0.5882726618478386,-1.0772806319569097,-0.4384519028208025,232.0,,,,,,,31876.0,10,873438.8425184999,299960.77302,4000000,-1.6418473923115908,0,1,台北市,臥龍街,None,住家用,其他,北部,capital,住宅大樓
TR-7512,-0.5241855082265194,7,7,30.166666666666668,-0.6837691365890483,0.0689361347281165,1.0,296708,2780088,-0.5158524877050689,-0.2821290963384293,0.1316317350312741,132.0,,,,,,2.0,2468.0,6,218900.48884811052,88648.06464,765894,-0.8969620981993611,1,1,新北市,自強路,None,住家用,其他,北部,municipality,華廈
TR-7513,0.2931478681990522,3,4,20.08333333333333,-0.869344984207284,-0.8193256863726953,0.0,313934,2770299,-0.7523496188900518,-0.4937144834987115,-0.3060729307353017,15.0,,,,,,,1330.0,8,306172.2027061323,75041.433,500000,-2.1823851540786907,0,0,新北市,東勢街,其他,住家用,其他,北部,municipality,公寓
TR-7514,-0.5131300697074721,2,7,28.83333333333333,-0.4499320778255128,-0.8193256863726953,0.0,280968,2766844,-0.2298493781021768,-0.2275264157809372,-0.4384519028208025,155.0,,,,,2.0,19.0,17058.0,6,213937.84135319048,47193.45804,200000,-1.4967841799791453,0,1,桃園市,正康三街,None,住家用,其他,北部,municipality,華廈
TR-7515,-0.9974303775277406,11,18,1.9166666666666667,-0.676300139626085,-0.8193256863726953,0.0,176553,2508199,-1.1631077941060746,0.2485407053296981,-0.0135581053205656,218.0,0.0,0.0,1.0,1.1,1.0,1.0,12411.0,6,193007.90349215455,37256.2533,597000,-1.2470851206690823,0,1,高雄市,桃子園路,None,集合住宅,其他,南部,municipality,住宅大樓
TR-7516,-0.6881424681763915,13,17,26.0,-0.1707064990562788,-0.8193256863726953,0.0,295853,2771731,-0.6284432271926563,0.3253257248636714,-0.1117747620291629,303.0,,,,,1.0,28.0,26427.0,8,372336.1201893309,113735.70495,500000,-0.6647064605653027,0,1,新北市,昌平街,None,住家用,其他,北部,municipality,住宅大樓
TR-7517,0.3102357307795796,13,24,1.25,1.4437459213995798,1.576664025848799,2.0,286548,2773687,0.9280247342664062,0.5215541081171592,0.9985004877201994,512.0,,,,,,11.0,10906.0,7,278380.32770540606,102743.9532,1050000,3.541964055365538,0,1,新北市,文化三路一段,None,集合住宅,其他,北部,municipality,住宅大樓
TR-7518,0.4460974567538729,2,7,16.833333333333332,-0.352260579079073,0.4365992885054962,1.0,250040,2747322,-0.3291442262432399,-0.2411770859203099,0.1124154326317654,96.0,,,,,4.0,5.0,14721.0,8,224281.80361785868,88115.83245,800000,-0.1568383764938867,0,1,新竹縣,光明六路,None,住家用,其他,北部,others,華廈
TR-7519,0.1020810503155163,9,12,4.25,0.1401186822485684,-0.8193256863726953,0.0,284443,2759216,-0.153468725685974,-0.1183210546659526,0.3857139556469933,35.0,0.0,0.0,1.0,1.1,1.0,1.0,6598.0,6,199174.98480580738,98380.3104,1800000,-0.7975280587900795,0,1,新北市,國中街,None,集合住宅,其他,北部,municipality,住宅大樓
TR-7520,-0.4122131428781678,3,5,59.333333333333336,-0.9572493330790796,-0.8193256863726953,0.0,301516,2773115,-0.3902487481762023,-1.6420771089734696,-0.4384519028208025,415.0,,,,,,22.0,20097.0,9,620958.3560624354,197560.62198,200000,-3.4186521284252445,0,0,台北市,延平北路三段,None,住家用,鋼筋混凝土加強磚造,北部,capital,公寓
TR-7521,0.2463785565510824,3,9,25.25,0.0039531222314723,2.2702806478909983,2.0,285090,2760206,0.5322597982283782,0.1563986818889299,-0.4384519028208025,158.0,,,,,2.0,2.0,8337.0,6,199174.98480580738,98380.3104,1800000,2.4306324520114004,0,1,新北市,尖山路,None,住家用,其他,北部,municipality,華廈
TR-7522,-0.283008713577301,7,7,28.666666666666668,-1.2778416642585706,-0.0685513471466177,1.0,311572,2774194,-1.6454374695491318,-0.98343227474872,-0.1096396173181065,401.0,,,,,,12.0,15818.0,9,573644.278211897,159967.1781,3000000,-2.329825286153908,1,1,台北市,康寧路三段,None,住家用,其他,北部,capital,華廈
TR-7523,-0.6988374032654697,14,15,6.916666666666667,-0.8647486783839219,0.396434406160068,1.0,185510,2505145,-1.1022861634783578,-1.1506529839560398,0.1380371691644434,34.0,,,,,,1.0,9476.0,5,159582.78648305812,41560.39188,200000,-1.6189672561798938,0,1,高雄市,北昌二街,None,集合住宅,其他,南部,municipality,住宅大樓
TR-7524,-0.9443883061983112,12,19,14.916666666666666,-0.6429769224067116,0.9571979558289284,1.0,288157,2759930,-0.7829018798565328,-0.8435129058201462,-0.4384519028208025,449.0,0.0,0.0,1.0,1.1,4.0,4.0,10255.0,7,263833.84560817044,135008.4636,1680000,-0.5292918723979293,0,1,新北市,學勤路,None,住家用,其他,北部,municipality,住宅大樓
TR-7525,-0.8838477635255277,12,13,2.9166666666666665,-0.972761865232926,-0.1921356005171655,1.0,185145,2505011,-1.228455685617715,-1.1540656514908831,-0.1139099067402196,38.0,,,,,,1.0,8447.0,5,159582.78648305812,41560.39188,200000,-2.3189631172409744,0,1,高雄市,北明街,None,集合住宅,其他,南部,municipality,住宅大樓
TR-7526,0.1432024748939729,5,21,7.583333333333333,2.457805893678794,1.6600833968739188,2.0,176838,2507284,1.8131916283786207,1.5555923711746678,1.5685841255722763,193.0,,,,,2.0,10.0,15492.0,6,212640.02777364056,74991.84615,750000,5.67348166172738,0,1,高雄市,美術北五街,None,住家用,鋼骨造,南部,municipality,住宅大樓
TR-7527,-0.9898357719363948,7,7,2.6666666666666665,-1.180744703740051,-0.8193256863726953,0.0,296730,2767912,-1.6592991435061466,-1.145533982653775,0.699580228172294,483.0,,,,,1.0,42.0,29988.0,8,440518.4146919181,95104.27251,1080000,-3.1456043727665213,1,1,新北市,國光路,None,集合住宅,其他,北部,municipality,華廈
TR-7528,-0.8839198642115216,4,14,16.583333333333332,-0.4832552950448861,-0.8193256863726953,0.0,297964,2767619,-0.6638046403483057,-0.7803785564255458,0.648336755106939,235.0,,,,,2.0,32.0,24910.0,8,440518.4146919181,95104.27251,1080000,-2.082959537843127,0,1,新北市,中山路二段,None,住家用,其他,北部,municipality,住宅大樓
TR-7529,0.3428492744107695,27,29,10.083333333333334,6.572648682043512,0.7270222839262832,2.0,181125,2503415,5.3320765743236,12.203115079885649,0.1401723138754985,199.0,1.0,0.0,2.0,3.4000000000000004,1.0,7.0,30954.0,6,192972.5024030769,24575.24286,300000,19.502786045855444,0,1,高雄市,中正一路,None,住家用,其他,南部,municipality,住宅大樓
TR-7530,-0.877719205216056,12,14,19.08333333333333,-0.7458192652044333,0.1307282614133905,1.0,179665,2509956,-0.8213750973698792,-0.9663689370745036,-0.4384519028208025,220.0,0.0,0.0,1.0,1.1,2.0,8.0,12079.0,6,193007.90349215455,37256.2533,597000,-1.5814599408655465,0,1,高雄市,重仁路,None,住家用,其他,南部,municipality,住宅大樓
TR-7531,1.4717777821394913,2,6,26.75,1.2340394682086944,2.6657502586767508,2.0,302794,2778468,0.6819092987030865,0.712663490068382,8.119208099093512,584.0,,,,,,12.0,17014.0,9,499257.74264531134,54386.85708,341800,4.612453216953828,0,1,台北市,榮華二路,None,住家用,其他,北部,capital,華廈
TR-7532,0.9712788535326188,5,8,33.0,0.6221562554736451,-0.8193256863726953,0.0,304689,2765513,1.133969604484908,0.4447690885831858,0.1615237609860642,446.0,,,,,,17.0,20202.0,9,503769.88488196855,143626.65813,1200000,0.24759965768413555,0,1,台北市,三福街,None,住家用,其他,北部,capital,華廈
TR-7533,0.0662229758146061,25,28,3.333333333333333,1.9349761062713804,0.901585041812182,1.0,296060,2767393,1.6774038018609274,0.6495291406737815,3.255348447306884,416.0,0.0,0.0,1.0,1.1,3.0,32.0,30066.0,8,440518.4146919181,95104.27251,1080000,3.486090288757344,0,1,新北市,中正路,None,集合住宅,鋼骨造,北部,municipality,住宅大樓
TR-7534,-0.3052637919873835,11,15,7.833333333333333,-0.536687350241468,0.4196064536670457,1.0,176264,2514109,-0.8714468583982786,-1.014146282562309,0.59922842675264,90.0,,,,,,1.0,8646.0,4,150886.35412273844,48618.25353,300000,-1.1312271791367314,0,1,高雄市,大學二十五路,None,住家用,其他,南部,municipality,住宅大樓
TR-7535,-0.6032799607617039,9,16,28.25,-0.29595583274289,-0.8193256863726953,1.0,219288,2683085,-0.4210839004479283,-0.1609793988514934,-0.2911269177579064,60.0,,,,,,,11849.0,6,194025.38765897928,35887.65624,530000,-1.2762609179670787,0,1,台中市,大漢街,None,住家用,其他,中部,others,住宅大樓
